BAYRIDGE AVENUE,|['SHORE ROAD', 'DEAD END']|
MCINTOSH STREET,|['ASTORIA BOULEVARD', '27 AVENUE']|
5 STREET,|['44 DRIVE', '45 AVENUE']|
HERKIMER PLACE,|['PERRY PLACE', 'NOSTRAND AVENUE']|
LEXINGTON AVENUE       *S LEG,|['DEAD END', 'DEAD END']|
ROOSEVELT ISLAND,|['WEST ROAD', 'WEST ROAD']|
EAST  128 STREET,|['PARK AVENUE', 'LEXINGTON AVENUE']|
AREA PLACE,|['NORWALK AVENUE', 'TILLMAN STREET']|
106 AVENUE,|['PRINCETON STREET', 'LIVERPOOL STREET']|
EAST  132 STREET,|['MADISON AVENUE', 'FIFTH AVENUE']|
BRIGHTON   14 STREET,|['BRIGHTON BEACH AVENUE', 'DEAD END']|
41 AVENUE            *N RD,|['70 STREET', '69 STREET']|
ASHFORD STREET,|['WORTMAN AVENUE', 'STANLEY AVENUE']|
WARWICK CRESCENT,|['HILLSIDE AVENUE', '173 STREET']|
WEST  161 STREET,|['AMSTERDAM AVENUE', 'BROADWAY']|
PARK ROW               *ENT RAMP,|['PEARL STREET', 'BROOKLYN BRIDGE        *N']|
83 ROAD,|['37 STREET', '35 STREET']|
MAPES AVENUE,|['EAST  178 STREET', 'EAST  179 STREET']|
ROCKAWAY PARKWAY,|['AVENUE J', 'FLATLANDS AVENUE']|
EAST  152 STREET,|['WESTCHESTER AVENUE', 'TINTON AVENUE']|
SUYDAM STREET,|['CYPRESS AVENUE', 'DEAD END']|
LONGFELLOW AVENUE,|['OCEAN TERRACE', 'DEAD END']|
ELDRIDGE AVENUE,|['DEAD END', 'FOREST AVENUE']|
HILLCREST TERRACE,|['CLOVE ROAD', 'HILLCREST COURT']|
MINERVA PLACE,|['JEROME AVENUE', 'CRESTON AVENUE']|
DIAMOND STREET,|['NASSAU AVENUE', 'DRIGGS AVENUE']|
83 STREET,|['101 AVENUE', '97 AVENUE']|
PARKSIDE PLACE,|['EAST  207 STREET', 'WEBSTER AVENUE']|
CHRISTOPHER AVENUE,|['GLENMORE AVENUE', 'LIBERTY AVENUE']|
EAST   66 STREET       *S RDWAY,|['3 AVENUE', '2 AVENUE']|
UXBRIDGE STREET,|['FIELDS AVENUE', 'FOREST HILL ROAD']|
MILBANK ROAD,|['CEDAR GROVE AVENUE', 'MILBANK ROAD           *EXTEN']|
44 STREET,|['28 AVENUE', '30 AVENUE']|
EAST  167 STREET       *CTR MALL,|['GRANDVIEW PLACE', 'WALTON AVENUE']|
FALCON AVENUE,|['GUYON AVENUE', 'ISABELLA AVENUE']|
FOURTH AVENUE,|['EAST   13 STREET', 'EAST   14 STREET']|
FORCE TUBE AVENUE,|['RIDGEWOOD AVENUE', 'LOGAN STREET']|
EVERIT STREET,|['DOUGHTY STREET', 'FULTON STREET']|
FISH AVENUE,|['MACE AVENUE', 'ALLERTON AVENUE']|
MC DONALD AVENUE,|['GRAVESEND NECK ROAD', 'VILLAGE ROAD NORTH']|
ALBERT ROAD,|['WHITELAW STREET', 'LAFAYETTE STREET']|
LINDEN BOULEVARD       *MN RDWY,|['AMBOY STREET', 'ROCKAWAY PARKWAY']|
HARTMAN LANE,|['BESSEMUND AVENUE', 'DWIGHT AVENUE']|
MOHEGAN AVENUE,|['CROTONA PARKWAY', 'EAST  179 STREET']|
REYNOLDS STREET,|['BELL STREET', 'ST MARYS AVENUE']|
BIONIA AVENUE,|['KRAMER STREET', 'MCCLEAN AVENUE']|
SCUDDER AVENUE,|['AMBOY ROAD', 'DEAD END']|
QUEENS BOULEVARD,|['51 STREET', '52 STREET']|
MORROW STREET          *E LEG,|['DEAD END', 'FOREST AVENUE']|
MEEKER STREET,|['LEONARD STREET', 'FROST STREET']|
RIVERSIDE DRIVE        *E,|['WEST   93 STREET', 'WEST   94 STREET']|
268 STREET,|['HILLSIDE AVENUE', '83 AVENUE']|
BEEKMAN PLACE,|['EAST   48 STREET', 'EAST   49 STREET']|
TIMPSON PLACE,|['ST JOHN AVENUE', 'EAST  149 STREET']|
INGRAM STREET,|['SELFRIDGE STREET', 'YELLOWSTONE BOULEVARD']|
MORELAND STREET,|['MIDLAND AVENUE', 'LINCOLN AVENUE']|
204 STREET,|['32 AVENUE', '33 AVENUE']|
MERRITT AVENUE,|['DEAD END', 'EAST  233 STREET']|
EAST   22 STREET,|['2 AVENUE', '1 AVENUE']|
84 AVENUE,|['SMEDLEY STREET', 'DANIELS STREET']|
MARY STREET,|['RICHMOND ROAD', 'TARGEE STREET']|
PAERDEGAT AVENUE,|['EAST   59 STREET', 'GLENWOOD ROAD']|
WAVERLY AVENUE,|['LAFAYETTE AVENUE', 'GREENE AVENUE']|
KENDRICK PLACE,|['MAYFIELD ROAD', 'HOMELAWN STREET']|
SHORE PARKWAY          *N S/R,|['84 STREET', 'BELT PARKWAY           *ENT RAMP']|
DELAFIELD AVENUE,|['RAYMOND PLACE', 'CLOVE ROAD']|
38 DRIVE,|['233 STREET', 'DEAD END']|
SIGOURNEY STREET,|['OTSEGO STREET', 'COLUMBIA STREET']|
WILLOW LANE,|['PARKVIEW AVENUE', 'WILLOW LANE            *EAST']|
WEST  213 STREET,|['TENTH AVENUE', 'BROADWAY']|
WEST   71 STREET,|['RIVERSIDE BOULEVARD', 'DEAD END']|
JOHNSON AVENUE,|['AMBOY ROAD', 'CRAIG AVENUE']|
FANE COURT,|['FLORENCE AVENUE', 'EVERETT AVENUE']|
GREENE PLACE,|['EDISON AVENUE', 'EAST TREMONT AVENUE']|
GOUVERNEUR SLIP WEST,|['FDR DRIVE', 'WATER STREET']|
CATHERINE STREET,|['DECKER AVENUE', 'LEXINGTON AVENUE']|
KERMIT AVENUE,|['NORWAY AVENUE', 'PARKINSON AVENUE']|
BEACH  124 STREET,|['BOARDWALK', 'ROCKAWAY BEACH BOULEVARD']|
60 LANE,|['CATALPA AVENUE', '68 ROAD']|
DRAKE STREET,|['RYAWA AVENUE', 'VIELE AVENUE']|
HORACE HARDING EXPWY *S SR,|['93 STREET', 'JUNCTION BOULEVARD']|
BEACH    3 STREET,|['DEAD END', 'SEAGIRT AVENUE']|
GENESEE STREET,|['CLOVE ROAD', 'SENECA AVENUE']|
EAST  226 STREET,|['CARPENTER AVENUE', 'BRONX BOULEVARD']|
CAFFREY AVENUE,|['BEACH    9 STREET', 'MOTT AVENUE']|
BULWER PLACE,|['CROSBY AVENUE', 'HIGHLAND BOULEVARD']|
CITY BOULEVARD,|['FOREST AVENUE', 'PARSONS PLACE']|
ISHAM STREET,|['10 AVENUE', 'SHERMAN AVENUE']|
MADSEN AVENUE,|['BOSCOMBE AVENUE', 'RICHMOND VALLEY ROAD']|
HARDING AVENUE,|['REVERE AVENUE', 'EAST TREMONT AVENUE']|
191 STREET,|['90 AVENUE', 'JAMAICA AVENUE']|
BORDEN AVENUE          *S RDWAY,|['STARR AVENUE', 'BRADLEY AVENUE']|
HERZL STREET,|['NEWPORT STREET', 'RIVERDALE AVENUE']|
BEACH   74 STREET,|['ROCKAWAY BEACH BOULEVARD', 'DEAD END']|
ADAMS STREET           *W SR,|['JOHNSON STREET', 'JORALEMON STREET']|
KINGS HIGHWAY          *S RDWY,|['OCEAN AVENUE', 'AVENUE P']|
CROTONA AVENUE,|['EAST FORDHAM ROAD', 'EAST  189 STREET']|
OVINGTON COURT,|['66 STREET', '67 STREET']|
WILLOW WOOD LANE,|['DEAD END', 'DEAD END']|
MACNISH STREET,|['WHITNEY AVENUE', 'ELMHURST AVENUE']|
EAST   67 STREET,|['FIRST AVENUE', 'SECOND AVENUE']|
122 AVENUE,|['LAKEVIEW BOULEVARD EAST', 'LAKEVIEW LANE']|
VAN PELT AVENUE,|['FOREST AVENUE', 'WALKER STREET']|
DITMARS BOULEVARD,|['81 STREET', '80 STREET']|
SUMPTER STREET,|['HOWARD AVENUE', 'SARATOGA AVENUE']|
BEACH  116 STREET      *W ROAD,|['ROCKAWAY BEACH BOULEVARD', 'BOARDWALK']|
OXFORD AVENUE,|['WEST  235 STREET', 'WEST  236 STREET']|
HENRY HUDSON PARKWAY EAST,|['HENRY HUDSON PARKWAY   *ENT RAMP', 'WEST  239 STREET']|
DEVON AVENUE,|['IRA COURT', 'DEAD END']|
SIGNAL HILL ROAD       *E LEG,|['HOWARD AVENUE', 'SIGNAL HILL ROAD       *W LEG']|
THOMPSON PLACE,|['TOMPKINS AVENUE', 'JAMES PLACE']|
MARGINAL STREET        *EAST,|['JAMAICA AVENUE', 'DEAD END']|
WEST HOUSTON STREET,|['6 AVENUE', 'BEDFORD STREET']|
EINSTEIN LOOP NORTH,|['EINSTEIN LOOP EAST', 'HUTCHINSON RIVER PARKWAY *E S/R']|
SYLVAN PLACE,|['EAST  121 STREET', 'EAST  120 STREET']|
BEACH  110 STREET,|['ROCKAWAY BEACH BOULEVARD', 'DEAD END']|
LEROY STREET,|['HUDSON STREET', 'GREENWICH STREET']|
WEST  176 STREET,|['AUDUBON AVENUE', 'AMSTERDAM AVENUE']|
MULDOON AVENUE,|['VETERANS ROAD WEST', 'WEST SHORE EXPRESSWAY  *RAMP']|
EAST  111 STREET,|['FIRST AVENUE', 'SECOND AVENUE']|
WESTCHESTER AVENUE     *CTR MALL,|['3 AVENUE', 'BERGEN AVENUE']|
BRIGHTON    2 LANE,|['BRIGHTON    2 PLACE', 'BRIGHTON    3 STREET']|
168 PLACE,|['HIGHLAND AVENUE', 'GOTHIC DRIVE']|
PILOT STREET           *E,|['DEAD END', 'CITY ISLAND AVENUE']|
BEDFORD PARK BOULEVARD,|['SOUTHERN BOULEVARD', 'WEBSTER AVENUE']|
REED PLACE,|['COUNTRY CLUB ROAD', 'SPENCER DRIVE']|
SANDFORD STREET,|['WILLOUGHBY AVENUE', 'DEAD END']|
MARCONI PLACE,|['ATLANTIC AVENUE', 'HERKIMER STREET']|
8 AVENUE,|['WHITESTONE EXPRESSWAY  *W', 'PARSONS BOULEVARD']|
ADAMS STREET           *E RDWY,|['JOHNSON STREET', 'TILLARY STREET']|
TUCKERTON STREET,|['SOUTH ROAD', 'GUINZBURG ROAD']|
DALE ROAD,|['BURLING STREET', 'PARSONS BOULEVARD']|
RUMBA PLACE,|['HUGUENOT AVENUE', 'DEAD END']|
186 LANE,|['64 AVENUE', '188 STREET']|
WEIRFIELD STREET,|['WYCKOFF AVENUE', 'CYPRESS AVENUE']|
BEACH  141 STREET,|['CRONSTON AVENUE', 'BEACH CHANNEL DRIVE']|
BROOKLYN QUEENS EXPRESSWAY,|['48 STREET', '47 STREET']|
210 STREET,|['82 AVENUE', 'UNION TURNPIKE']|
B   41 STREET,|['DEADEND', 'EDGEMERE AVENUE']|
ROBERT F WAGNER PLACE  *S RDWY,|['PEARL STREET', 'SOUTH STREET']|
LIVERMORE AVENUE,|['WATCHOGUE ROAD', 'RUTH STREET']|
89 AVENUE,|['218 PLACE', '218 STREET']|
LITTLE CLOVE ROAD,|['WALTERS AVENUE', 'VICTORY BOULEVARD']|
HOYT AVENUE NORTH,|['27 STREET', '26 STREET']|
VILLAGE COURT,|['VILLAGE ROAD SOUTH', 'DEAD END']|
WINTHROP STREET,|['TROY AVENUE', 'ALBANY AVENUE']|
QUEENS BOULEVARD       *N,|['68 DRIVE', '68 ROAD']|
WILD AVENUE            *E LEG,|['VICTORY BOULEVARD', 'GLEN STREET']|
EAST    9 STREET,|['5 AVENUE', 'BROADWAY']|
DICKERSON AVENUE,|['SEDGWICK AVENUE', 'VAN CORTLANDT PARK SOUTH']|
WHITEHALL PLACE,|['BYRON AVENUE', 'BARNES AVENUE']|
EAST  176 STREET,|['CROTONA AVENUE', 'PROSPECT AVENUE']|
JACKSON STREET,|['TAXTER PLACE', 'BEACH STREET']|
WEST   32 STREET       *S LEG,|['DEAD END', 'SURF AVENUE']|
MOUNT EDEN PARKWAY     *N RDWY,|['MORRIS AVENUE', 'SELWYN AVENUE']|
STIER PLACE,|['PUTNAM AVENUE', 'DEAD END']|
WOODWARD AVENUE,|['CATALPA AVENUE', 'CORNELIA STREET']|
WILLIAMSBRIDGE ROAD,|['POPLAR STREET', 'SACKETT AVENUE']|
REDWOOD AVENUE,|['CORBIN AVENUE', 'EVERGREEN STREET']|
EAST    5 STREET,|['AVENUE C', 'DEAD END']|
SENATOR STREET,|['FOURTH AVENUE', 'FIFTH AVENUE']|
ROYAL OAK ROAD,|['VICTORY BOULEVARD', 'RICE AVENUE']|
GREENWICH STREET,|['WARREN STREET', 'MURRAY STREET']|
ATKINS AVENUE,|['COZINE AVENUE', 'WORTMAN AVENUE']|
EAST  187 STREET,|['3 AVENUE', 'PARK AVENUE']|
EAST  140 STREET,|['FIFTH AVENUE', 'HARLEM RIVER DRIVE']|
VELTMAN AVENUE,|['JEWETT AVENUE', 'FOREST AVENUE']|
RODER AVENUE,|['EAST    9 STREET', 'EAST    8 STREET']|
GARNET STREET,|['HAMILTON AVENUE        *E RDWY', 'COURT STREET']|
SOUTH PORTLAND AVENUE,|['HANSON PLACE', 'ACADEMY PARK PLACE']|
RENE COURT,|['175 STREET', 'FERN PLACE']|
PAERDEGAT AVENUE NORTH,|['PAERDEGAT    1 STREET', 'FLATLANDS AVENUE']|
HOME STREET,|['REV JAMES A POLITE AVENUE', 'PROSPECT AVENUE']|
JANSEN STREET,|['BARCLAY AVENUE', 'HOLDRIDGE AVENUE']|
TRIMBLE PLACE,|['DUANE STREET', 'THOMAS STREET']|
BEDFORD AVENUE,|['RICHMOND ROAD', 'LISBON PLACE']|
SPENCER PLACE,|['HANCOCK STREET', 'FULTON STREET']|
ALBION AVENUE,|['QUEENS BOULEVARD', 'BARNWELL AVENUE']|
EAST  165 STREET,|['WESTCHESTER AVENUE', 'HOE AVENUE']|
ADAM C POWELL BOULEVARD,|['WEST  116 STREET', 'WEST  115 STREET']|
EAST   84 STREET,|['FIFTH AVENUE', 'MADISON AVENUE']|
EAST AVENUE,|['YANKEE MALL', 'PARKCHESTER ROAD       *S RDWY']|
REVIEW PLACE,|['WEST  239 STREET', 'WEST  238 STREET']|
PECK SLIP,|['WATER STREET', 'PEARL STREET']|
SUMMERFIELD STREET,|['MYRTLE AVENUE', 'FOREST AVENUE']|
VERMONT COURT,|['INTERBORO PARKWAY', 'DEAD END']|
EAST BURNSIDE AVENUE,|['VALENTINE AVENUE', 'RYER AVENUE']|
255 STREET,|['61 AVENUE', '60 AVENUE']|
EASTERN PARKWAY        *N SR,|['RALPH AVENUE', 'BUFFALO AVENUE']|
QUEENSBORO BRIDGE,|['2 AVENUE', 'EAST   59 STREET']|
BLAKE AVENUE,|['AMBOY STREET', 'THOMAS S BOYLAND STREET']|
BOUNDARY AVENUE,|['HULL AVENUE', 'ADAMS AVENUE']|
149 PLACE,|['ROOSEVELT AVENUE', '41 AVENUE']|
BETHEL LOOP,|['VANDALIA AVENUE', 'VANDALIA AVENUE']|
77 STREET,|['21 AVENUE', 'DITMARS BOULEVARD']|
94 STREET,|['24 STREET', '25 STREET']|
WELLING COURT,|['30 AVENUE', 'MAIN AVENUE']|
HARVEY STREET,|['FINGERBOARD ROAD', 'GARFIELD AVENUE']|
WEST  228 STREET,|['MARBLE HILL AVENUE', 'BROADWAY']|
SNEDEN AVENUE,|['EAGAN AVENUE', 'ANNADALE ROAD']|
YOUNG AVENUE,|['EAST GUN HILL ROAD', 'ADEE AVENUE']|
MC BRIDE STREET,|['HOLLYWOOD COURT', 'MOTT AVENUE']|
MAIN STREET            *MN RDWY,|['68 AVENUE', '68 AVENUE']|
BROOKVILLE BOULEVARD,|['148 DRIVE', '148 ROAD']|
154 PLACE,|['POWELLS COVE BOULEVARD', 'RIVERSIDE DRIVE']|
TENNYSON DRIVE,|['DEAD END', 'DEAD END']|
LEGION STREET,|['PITKIN AVENUE', 'EAST NEW YORK AVENUE']|
LIGHT STREET,|['HARPER AVENUE', 'SECOR AVENUE']|
CASSIDY PLACE,|['CLINTON AVENUE', 'LAFAYETTE AVENUE']|
ADLER PLACE,|['HEMLOCK STREET', 'CRESCENT STREET']|
ASTORIA BL SOUTH,|['49 STREET', 'BQE EAST']|
CHESEBROUGH STREET,|['WILSON AVENUE', 'DEAD END']|
FLATBUSH            AVE,|['MARGINAL            ST', 'CONCORD             ST']|
STORER AVENUE,|['ARTHUR KILL ROAD', 'DEAD END']|
EAST MOSHOLU PARKWAY NORTH,|['STEUBEN AVENUE', 'KOSSUTH AVENUE']|
STUYVESANT TOWN,|['EAST   18 STREET', 'EAST   16 STREET']|
HICKS STREET           *E RDWY,|['PACIFIC STREET', 'ATLANTIC AVENUE']|
AMPERE AVENUE,|['STADIUM AVENUE', 'OHM AVENUE']|
BROWN PLACE,|['HARVEY STREET', 'FILLMORE PLACE']|
LEVERETT COURT,|['LEVERETT AVENUE', 'DEAD END']|
EAST   69 STREET,|['LEXINGTON AVENUE', 'PARK AVENUE']|
HAROLD STREET,|['MANOR ROAD', 'ELVIN STREET']|
BEACH   49 STREET,|['ROCKAWAY BEACH BOULEVARD', 'BEACH CHANNEL DRIVE']|
89 ROAD,|['DEAD END', '130 STREET']|
EAST   51 STREET,|['FIRST AVENUE', 'SECOND AVENUE']|
24 AVENUE,|['ASTORIA BOULEVARD', '37 STREET']|
WEST   25 STREET,|['EIGHTH AVENUE', 'NINTH AVENUE']|
CROSS ISLAND PARKWAY SR NORTH,|['90 AVENUE', '89 AVENUE']|
CAMDEN STREET,|['BAY STREET', 'EDGEWATER STREET']|
DESARC ROAD,|['LINDEN BOULEVARD', 'REDDING STREET']|
DUNTON STREET,|['POMPEII AVENUE', 'MARENGO STREET']|
KAUFMAN PLACE,|['CANARSIE ROAD', 'EAST   94 STREET']|
CLARAN COURT,|['DEAD END', '65 PLACE']|
79 PLACE,|['78 AVENUE', '77 ROAD']|
WATERSIDE PLAZA,|['EAST   25 STREET', 'EAST   34 STREET']|
VERNON AVENUE,|['AMBOY ROAD', 'DRUMGOOLE ROAD EAST']|
LINDBERGH AVENUE,|['10 STREET', 'CLAWSON STREET']|
BOERUM STREET,|['LORIMER STREET', 'BROADWAY']|
WEST  165 STREET,|['EDGECOMBE AVENUE', 'AMSTERDAM AVENUE']|
58 DRIVE,|['59 STREET', 'FLUSHING AVENUE']|
FORD STREET,|['CROWN STREET', 'CARROLL STREET']|
GRAND CENTRAL PARKWAY  *W S/R,|['JEWEL AVENUE', '72 ROAD']|
THIRD AVENUE           *W RDWY,|['59 STREET', '60 STREET']|
MCARTHUR AVENUE,|['FORRESTAL AVENUE', 'VAN ALLEN AVENUE']|
148 STREET,|['85 AVENUE', '84 ROAD']|
180 STREET,|['106 AVENUE', '106 ROAD']|
BUSH STREET,|['CLINTON STREET', 'COURT STREET']|
DELONG STREET,|['41 AVENUE', 'SANFORD AVENUE']|
64 AVENUE,|['64 CIRCLE', '188 STREET']|
SUMMER STREET,|['HIGH STREET', 'LYMAN AVENUE']|
REON AVENUE,|['SLOSSON AVENUE', 'HENNING STREET']|
VISTA PLACE,|['68 STREET', 'BAY RIDGE AVENUE']|
CROSBY STREET,|['SPRING STREET', 'PRINCE STREET']|
EAST  184 STREET,|['HOFFMAN STREET', '3 AVENUE']|
125 AVENUE,|['SUTPHIN BOULEVARD', '155 STREET']|
STATION SQUARE,|['CONTINENTAL AVENUE', 'ARCHWAY PLACE']|
HURON STREET,|['MC GUINNESS BOULEVARD', 'MANHATTAN AVENUE']|
BRONX BOULEVARD,|['EAST  239 STREET', 'EAST  240 STREET']|
ADAMS STREET,|['PLYMOUTH STREET', 'WATER STREET']|
CORONA AVENUE          *S RD,|['SAULTELL AVENUE', 'HORACE HARDING EXPRESSWAY']|
ST JOHNS LANE,|['BEACH STREET', 'YORK STREET']|
BENSON AVENUE,|['BAY   43 STREET', '26 AVENUE']|
31 ROAD,|['21 STREET', '14 STREET']|
LAIGHT STREET,|['VARICK STREET', 'ST JOHNS LANE']|
WEST   68 STREET,|['RIVERSIDE BOULEVARD', 'FREEDOM PLACE']|
MERRIMAN AVENUE,|['SOUTH GREENLEAF AVENUE', 'MANOR ROAD']|
MATTHEWSON ROAD,|['ROBERTO CLEMENTE STATE PARK BRDG', 'WEST TREMONT AVENUE']|
SOUNDVIEW AVENUE,|['LAFAYETTE AVENUE', 'STORY AVENUE']|
BAY   23 STREET,|['BATH AVENUE', 'CROPSEY AVENUE']|
75 AVENUE,|['177 STREET', 'UTOPIA PARKWAY']|
NORFOLK STREET,|['HESTER STREET', 'GRAND STREET']|
LAMOKA AVENUE,|['BARTLETT AVENUE', 'ELTINGVILLE BOULEVARD']|
HEWES STREET,|['WILLIAMSBURG ST WEST', 'KENT AVENUE']|
HENRY HUDSON PARKWAY,|['G WASHINGTON BRDG ENTRANCE', 'DYCKMAN STREET']|
KINGSLAND STREET,|['SEGUINE AVENUE', 'TRENTON COURT']|
WOODS PLACE,|['SNYDER AVENUE', 'ERASMUS STREET']|
LIGHTHOUSE AVENUE,|['ST GEORGE ROAD', 'EDINBORO ROAD']|
EAST  154 STREET,|['MELROSE AVENUE', 'ELTON AVENUE']|
HAVEMEYER STREET,|['DIVISION AVENUE', 'BROADWAY']|
132 AVENUE,|['218 STREET', '220 STREET']|
2 AVENUE            *E SR,|['EAST  122 STREET', 'EAST  121 STREET']|
GREGG PLACE,|['WALBROOKE AVENUE', 'HART BOULEVARD']|
CLOISTER PLACE,|['NORTH RAILROAD AVENUE', '3 STREET']|
MOBILE ROAD,|['READS LANE', 'CORNAGA AVENUE']|
DENT ROAD,|['MIDLAND ROAD', 'GREAT KILLS ROAD']|
CONTINENTAL AVENUE,|['BOW STREET', 'ARCHWAY PLACE']|
MILL LANE,|['SOUTH WILLIAM STREET', 'STONE STREET']|
SENECA AVENUE,|['VICTORY BOULEVARD', 'SCHOHARIE STREET']|
MIDLAND BEACH PARKING LOT,|['LINCOLN AVENUE', 'MIDLAND AVENUE']|
HILL AVENUE,|['STRANG AVENUE', 'EDENWALD AVENUE']|
60 STREET            *W,|['BROADWAY', '34 AVENUE']|
TRIMBLE ROAD,|['63 STREET', '64 STREET']|
188 STREET,|['LUDLUM AVENUE', 'LIBERTY AVENUE']|
65 CRESCENT,|['67 AVENUE', '65 CRESCENT']|
HERBERT STREET,|['SEGUINE AVENUE', 'HOLTON AVENUE']|
156 AVENUE,|['86 STREET', '85 STREET']|
RIVERSIDE BOULEVARD,|['WEST   70 STREET', 'WEST   71 STREET']|
ROBERT F WAGNER SR PLACE,|['SOUTH STREET', 'SOUTH STREET           *W RDWY']|
HOLSMAN ROAD,|['CAMPUS ROAD', 'LONGVIEW ROAD']|
COLUMBUS AVENUE,|['RICHMOND ROAD', 'TARGEE STREET']|
CYPRESS PLACE,|['EAST  133 STREET       *W LEG', 'EAST  133 STREET       *E LEG']|
VANCORTLANDT PARK SOUTH,|['DICKINSON AVENUE', 'WEST MOSHOLU PARKWAY SOUTH']|
EAST  114 STREET,|['1 AVENUE', 'PLEASANT AVENUE']|
AVENUE OF THE AMERICAS *W SR,|['GRAND STREET', 'CANAL STREET']|
ROBINSON AVENUE,|['HYLAN BOULEVARD', 'KING STREET']|
223 STREET,|['56 AVENUE', '58 AVENUE']|
AMBOY STREET,|['EAST NEW YORK AVENUE', 'PITKIN AVENUE']|
ROST PLACE,|['CANARSIE ROAD', 'EAST   94 STREET']|
BARKLEY AVENUE,|['EAST TREMONT AVENUE', 'REVERE AVENUE']|
NORTH RAILROAD STREET,|['ALBEE AVENUE', 'BELFIELD AVENUE']|
EAST  242 STREET,|['BARNES AVENUE', 'MURDOCK AVENUE']|
GRANT AVENUE,|['ATLANTIC AVENUE', 'MCKINLEY AVENUE']|
DARTMOUTH STREET,|['68 AVENUE', 'YELLOWSTONE BOULEVARD']|
49 AVENUE,|['DEAD END', '27 STREET']|
NEWBOLD AVENUE,|['DEAD END', 'CROSS BRONX EXPRESSWAY']|
KENSINGTON AVENUE,|['HYLAN BOULEVARD', 'KRAMER STREET']|
WRIGHT STREET,|['VAN DUZER STREET', 'BOYD STREET']|
WEST SIDE HIGHWAY,|['BKLYN BATTERY TUNNEL', 'HENRY HUDSON BRIDGE']|
FULLER PLACE,|['SANFORD AVENUE', 'MAPLE AVENUE']|
ST AUSTINS PLACE,|['NORTH ST AUSTINS PLACE', 'SOUTH ST AUSTINS PLACE']|
MACY PLACE,|['HEWITT PLACE', 'PROSPECT AVENUE']|
BAY   13 STREET,|['CROPSEY AVENUE', 'SHORE PARKWAY']|
MELVIN AVENUE,|['WILD AVENUE', 'VICTORY BOULEVARD']|
SACKETT STREET,|['VAN BRUNT STREET', 'DEAD END']|
LIVONIA AVENUE         *S S/R,|['LIVONIA AVENUE', 'LIVONIA AVENUE']|
STADIUM AVENUE,|['RANDOLPH PLACE', 'COUNTRY CLUB ROAD']|
BURNS STREET,|['68 AVENUE', '69 AVENUE']|
TOPPING AVENUE,|['EAST  173 STREET', 'EAST  174 STREET']|
BRIGHTON    8 STREET,|['BANNER AVENUE', 'NEPTUNE AVENUE']|
BEACH   36 STREET,|['ROCKAWAY BEACH BOULEVARD', 'BEACH CHANNEL DRIVE']|
WIRT AVENUE,|['BLOOMINGDALE ROAD', 'DEAD END']|
LEE STREET,|['HUTCHINSON RIVER PARKWAY EAST', 'DEAD END']|
CRYSTAL STREET,|['SUTTER AVENUE', 'BELMONT AVENUE']|
SHERIDAN EXPRESSWAY,|['BRUCKNER EXPRESSWAY', 'CROSS BRONX EXPRESSWAY']|
DE SALES PLACE,|['DEAD END', 'BUSHWICK AVENUE']|
FLEET PLACE,|['WILLOUGHBY STREET', 'FAIR STREET']|
ADAM CLAYTON POWELL BOULEVARD,|['WEST  113 STREET', 'WEST  112 STREET']|
FLATBUSH AVENUE,|['FLATBUSH AVENUE', 'LINCOLN ROAD']|
LLOYD ROAD,|['LIBERTY AVENUE', 'REMINGTON STREET']|
SEBA AVENUE,|['NOEL AVENUE', 'MADOC AVENUE']|
52 ROAD,|['58 STREET', '59 PLACE']|
BRIGHTON    2 PLACE,|['BRIGHTON    2 LANE', 'BRIGHTON    3 STREET']|
WESTFIELD AVENUE,|['DEAD END', 'BLOOMINGDALE ROAD']|
PIERCE STREET,|['HANOVER AVENUE', 'NECKAR AVENUE']|
PRINCE STREET          *W RD,|['37 AVENUE', 'PRINCE STREET          *E RD']|
DORAN AVENUE,|['WOODHAVEN BOULEVARD', '89 STREET']|
BEACH  114 STREET,|['BOARDWALK', 'ROCKAWAY BEACH BOULEVARD']|
RAILROAD TERRACE,|['WEST  254 STREET', 'WEST  255 STREET']|
CAMPBELL DRIVE,|['AGAR PLACE', 'COUNTRY CLUB ROAD']|
159 AVENUE,|['98 STREET', '99 STREET']|
MCDONOUGH STREET,|['BROADWAY', 'THOMAS S BOYLAND STREET']|
MARTENSE STREET,|['MARTENSE COURT', 'BEDFORD AVENUE']|
237 STREET,|['121 AVENUE', '120 AVENUE']|
CLEARVIEW EXPRESSWAY   *W S/R,|['NORTHERN BOULEVARD', '45 ROAD']|
COLONIAL AVENUE,|['DEAD END', 'STEERS STREET']|
ANNADALE ROAD,|['POILLON AVENUE', 'FURMAN STREET']|
HUTCHINSON RIVER PARKWAY,|['ROHR PLACE', 'SENGER PLACE']|
CHESTNUT AVENUE,|['TOMPKINS AVENUE', 'WHITE PLAINS AVENUE']|
CLAREMONT TERRACE,|['DONGAN AVENUE', 'DEAD END']|
F D R DRIVE,|['EAST   34 STREET', 'EAST   33 STREET']|
TENNIS COURT,|['OCEAN AVENUE', 'EAST   18 STREET']|
EAST  171 STREET,|['COLLEGE AVENUE', 'MORRIS AVENUE']|
RIVERSIDE DRIVE        *E RDWY,|['WEST  122 STREET', 'WEST  125 STREET']|
MT HOPE PLACE,|['ANTHONY AVENUE', 'MONROE AVENUE']|
DEVOE TERRACE,|['WEBB AVENUE', 'WEST  190 STREET']|
